Study_Hours,Sleep_Hours,Practice_Tests,Score
-0.15567723539207948,0.08658978747289992,-0.6039851867158206,14.981187536915483
-1.867265192591748,2.3146585666735087,0.08187413938632256,34.908901385648285
0.09699596499271819,-0.13014305436768459,0.3241663524884421,-9.69918242590696
-0.5308687729203206,2.5269324258736217,1.188393273448084,187.18100050529168
0.7116148780888898,0.514438834058749,0.12029563171189886,130.50533025775493
-0.4325581878196209,-0.48760622407249354,-0.4118769661224674,-84.73862149071978
-0.7968952554704768,-2.4716445001272893,1.4415686206579004,-232.29349480416965
-0.9758732529773327,-1.3516846056163336,-0.9232332461109043,-245.42915691879216
-2.0733902324081495,1.246085192497629,1.0915068519224618,-41.83046431434449
-0.14705738150213865,0.9751197334177512,-0.6771617115121117,65.58652990569516
-0.926930471578083,0.7746340534293368,0.44381942814622843,2.667579838056871
0.39913611435207086,-0.5449190868089497,-0.09671311187039239,-36.25691944090342
-0.1903386780836082,-1.0372461543264564,0.5389100436846587,-84.03795114029981
1.5231240772696573,-0.8612842013282637,0.0773683076476183,28.648723595362274
0.5049872789804571,-0.11473644146689901,-0.7925207384327007,15.570227748803038
0.543360192379935,-1.6694052811213718,0.751387123371789,-86.06759596061232
0.6476885381006925,-0.13826430117118466,0.4967141530112327,44.92914339656516
-0.5993750229537729,-1.594427658794367,1.2378163119734618,-146.28891206047547
-1.8408742313316453,1.0143700650181304,1.6654744444625766,-75.38972490705852
1.7945578635177877,-0.033126972873797095,-0.7309300399419191,148.64712494573087
-0.8604133652839524,0.047398671316414016,-0.6518361078021592,-61.97668706045913
1.7654542402810969,-0.6533292325737119,-0.4749453111609562,147.6410751537309
0.07156623721939247,-0.8560838259088672,0.8303358165442456,-55.47095247398043
-0.8895144296255233,-0.7537361643574896,-0.2453881160028705,-132.87579146792405
0.13074057728609134,-0.44004448669698376,-1.4301413779606327,-62.38087356230787
-1.0708924980611123,-0.8571575564162826,0.6256673477650062,-137.6688389935131
-0.275051697151644,-0.57581824064468,-0.5305011476105275,-70.42135280806583
-0.45006547147924364,0.046980593764742055,0.005243699718183166,-46.080723709037855
-0.7677975651041284,-1.0041407667520679,-0.9186519464841982,-184.55340676495115
0.9540017634932023,1.135565640180599,0.570890510693167,147.49212205981954
1.6324113039316352,-1.2477831819648495,-0.2525681513931603,29.109266835086437
-0.5768918695231487,1.0062928092144405,-0.38455554422982535,-6.6757300682793
1.356240028570823,0.812525822394198,-1.1962066240806708,164.45507750542927
-0.16711808031685435,0.6487098875896427,1.3821589910375272,46.90135518048546
-0.9896048202585809,-0.5112156764311852,1.593186626639397,-122.0138020209681
-1.4785862457798415,0.7708651938869668,0.23561455810856594,-54.9866190090494
2.4457519796168263,-1.1254890472983765,0.2799686263198203,63.43588982506988
-1.0777447779293061,0.06428001909546277,1.088950596967366,-52.80144784963642
-0.9857260463355437,0.9551423205012383,-0.06267909727317188,8.415727629293842
1.4205042479898549,1.1890165311075518,-0.6373871273065177,243.07895505840025
0.9154021177020741,-0.5017570435845365,-0.8084936028931876,18.85837236365896
0.5470973811700379,-0.5915713888358299,1.277664895788425,22.562238814341637
-1.9187712152990415,-0.07444591576616721,0.25755039072276437,-145.40065543888824
0.324083969394795,-1.763040155362734,0.3436182895684614,-107.33008638388947
0.7519330326867741,1.1428228145150205,-1.168678037619532,170.02599490496996
-0.03471176970524331,0.30154734233361247,-0.19236096478112252,46.73103009452526
0.1846338585323042,-1.6074832345612275,1.307142754282428,-100.27337924114768
-0.46572975357025687,-0.46341769281246226,0.5425600435859647,-105.17364054570602
0.48937456122791806,-0.5245202662797737,-1.1290517712172292,20.44602346182476
-1.1913034972026486,0.4738329209117875,1.8657745111447566,-6.617724681318091
-0.21398884422550896,0.9843223984765838,-0.998354040738791,22.051244644220546
0.34175597577715944,0.15039378647620763,-0.759132661553698,102.66184861073464
-0.6800247215784908,0.3464482094969757,0.25049285034587654,-22.36678437155548
1.7547941819843647,-1.280429352496283,0.6060099513456396,59.91849812556585
-0.5182702182736474,1.477894044741516,0.3571125715117464,70.35562647429143
0.01300189187790702,0.8271832490360238,0.27669079933001905,90.88376086750735
0.6621306745210467,0.11351734525124804,-0.3853135968617602,57.62412634855347
-1.0810565404082624,-1.2767485758203094,0.27157883719537346,-218.9449399316998
0.714000494092092,-0.2234627853258509,0.4824724152431853,64.07998218064482
-1.5566291735239037,-1.4084612963635597,-0.7043436905427592,-241.95287043693497
0.18334200573835174,0.8723206367206782,-0.7673475628880495,61.04113906969052
-0.016422896072752075,0.2237879516388985,-0.5176112990361714,54.783059829371894
0.8696059201056602,-0.9221653241776254,0.7569886166453519,12.585704123792217
1.8967929826539474,0.82206015999449,0.4127809269364983,230.99317699556073
0.2029230208512997,0.6329318177555108,-0.5522230442809712,44.697032608502454
-0.05558467091045507,0.6543656563540577,1.496044311489183,100.09661376441377
0.620672097550678,-0.07443342910004629,-0.24751863555150475,24.505922247163912
1.0807807255546218,0.5597904479310398,0.6105857452838231,173.69316648806478
-0.08912003951278841,-2.0674421000398766,-0.03269474809409311,-191.37074033696814
-0.42064532276535904,-1.4153707420504142,-0.23458713337514692,-164.7095366121012
-1.4222537095976742,-0.7563507452843033,0.2034636358672231,-150.38667193734403
-0.11232804969082982,0.213979910734222,-0.6997255079925856,6.947507795908976
-0.24032539815813503,0.7129984301723881,-1.2221278088919454,-0.6149993628450865
0.6815006973726244,-0.03955515385665504,1.0531528533329035,32.08509912562872
-0.827230943552323,0.3227185603380895,-0.2886586389201383,-14.147917686983554
0.09965136508764122,-0.5662977296027719,-0.9905363251306883,-56.81756536160644
1.551151975522523,-0.7484865365565536,0.33231401197959165,96.51718062420049
0.32692737376416264,1.6764373122752827,0.0184183791895517,156.4558622667075
-0.846793718068405,-0.07282891265687277,0.47323762457354485,-92.42322064935732
-1.0243876413342898,-3.2412673400690726,-0.05952535606180008,-339.3529017432162
0.6116762888408679,-0.6769220003059587,-0.38508228041631654,-0.4480828635566052
-2.038124535177854,-0.4080753730215514,1.2012139221639448,-191.2505373367574
0.3109075655980046,-0.21344715171184725,-0.718444221252436,-0.2739596743874788
0.37114587337130883,-0.2030453860429927,0.57707212718054,44.72985437317277
0.5883172064845765,-0.15178509503558332,-1.9520877995225019,49.69924933824868
1.77080063563551,-0.0349884904969617,-0.7031764251258874,115.68527625032733
-0.23894804686640975,-0.05023810944913695,0.2704568257798388,8.047877033108122
-0.7271371758248686,-1.5702247198904564,0.6218099622171964,-235.17795645206718
-0.9194242342338032,0.4735924306351816,-1.0623037137261049,-85.5292118037154
0.06980208499001891,-0.6002168771587947,0.19905969557347003,19.963447420395276
-2.025142586657607,0.6339190223180112,2.1439440893253257,-89.12299863933845
-0.03275327021599839,-0.5468589412403921,-0.5736620068802363,-67.9019747861302
1.0490092258368893,-0.5227230205190395,-0.18490213644298903,77.44167753432086
0.49799829124544975,0.024510174258942714,-0.7730097838554665,36.131828953487584
-1.6548566718657693,-1.0121043752601675,-0.42688106994742003,-243.62345409763589
-0.05429486651781221,-2.6968866429415717,-0.2727235697476705,-252.42779198520583
0.07580455819372633,-0.8972543714858315,-0.012246772846914623,-21.981868330017825
0.18186625505849516,2.270692857804396,0.6327818661062848,207.7685960062088
1.4027943109360992,-0.9093874547947389,0.7910319470430469,49.50271595685867
0.8995998754332507,-0.6929095952606542,0.35701548596504734,17.19078427066639
1.7958776730955217,1.5475052013300616,-1.515744114997232,211.98456202931627
-0.525755021680761,-2.123895724309807,-0.5993926454440222,-198.8802577915194
0.6283455092642799,0.6241198170521551,0.7916626939629359,96.10084867582148
1.8489560949453452,0.6962063648134184,-0.23093453020867796,206.32064885832764
0.5765569630557664,-0.24903603955637832,1.6449677135012837,12.789152243974364
-0.8397218421807761,-0.8082982853551515,2.1898029332176723,-85.32184590564248
2.1330333746562666,-1.237815498826849,1.586016816145352,114.86678069525534
0.7575077100473051,0.6141667000434252,-0.22096959953322298,92.57905434231618
0.00511345664246089,0.26105527217988933,0.29612027706457605,-15.985443687071832
0.787084603742452,-0.9746816702273214,0.6565536086338297,-12.249393274236
0.41293145427562433,-0.32138584165299344,-0.8254971967925115,4.634030006702778
-0.40122047188583626,0.6901439917111125,0.40171172209894146,84.08516502913363
-2.6197451040897444,1.5646436558140062,-0.03582603910995154,-102.59448809446866
-1.3793192280145272,-0.7982972445384537,-0.1769472274940494,-207.15054138991633
1.6871416350725648,-1.081548003614395,-0.6465728842425266,-14.329198459602424
0.9755451271223592,0.33126343140356396,-0.3092123758512146,93.18716003778343
0.9725544496267299,0.632407739055521,-0.5624667758942676,161.96569035933942
-0.11453984525261789,1.3538723741654128,-1.7131345290908775,45.47503030216548
0.6818914896263114,1.044160877069072,-0.48943944251822213,138.29511973428495
0.924027019206901,-1.251113576385303,0.326133022242118,-11.68760693438381
1.1631637521549596,-1.4358621511794394,1.4412732890661155,-4.071110964175007
0.3840654489393073,-0.05554769889661878,-1.7033824393551547,-40.79158533447916
-0.4691756521047048,1.179440120721287,1.8314587658543537,105.70825910009017
-1.1063349740060282,-0.18565897666381712,-0.47917423784528995,-124.0253385190312
-1.4785219903674274,-0.3011036955892888,-0.11564828238824053,-119.29676947075485
-2.650969808393012,1.5039929885826886,-0.2549772174208553,-96.73445265551631
0.1713682811899705,0.7384665799954104,0.19686123586912352,79.02786190313127
-0.7143514180263678,0.29307247329868125,0.23225369716100355,-37.47261816471331
0.18676676447707832,-0.7257438131534656,0.517659020469123,-57.62915635208769
0.852433334796224,-0.661786464768388,0.18645431476942764,19.16465217895294
-0.637739984251316,2.4553001399108942,0.2891686439078181,104.61302420801152
-2.211135309007885,0.8294055811834892,-0.21910052880886424,-133.44944545380133
-0.3345012358409484,-1.2002964070557762,0.8657551941701215,-129.30139985595687
0.11422764866203965,1.1033018820165215,-0.037634702424848364,125.31971687203223
-0.24574306408594432,-1.5031429531181062,-0.2595913513636048,-133.89404649555323
-0.8946073022195039,1.2557561255735208,-0.4787486216634773,38.705806022078015
0.7472936051232618,-0.5601810401969696,-0.8289950109220723,-1.438321218528297
-0.35929209078705954,0.5839281853259639,1.8467073257360336,24.122423694503315
0.3336621052869483,0.47897982574639186,-0.4776574467651167,70.47507562927524
0.3142473325952739,-1.0128311203344238,-0.5622875292409727,-63.487075936888445
0.6385924587773739,-0.9043166251044086,0.25972250172148187,-23.13662162302278
-0.056945623721067457,-0.36361221221385587,0.1503017614618776,-17.815912705750335
-0.47193186578943347,-1.6127158711896517,0.6862601903745135,-199.93870821047068
-0.4152879139008013,0.3384964074944141,1.143754043206929,-5.671244948054916
0.026091050210833786,-0.6248185776956788,-1.2795769667357015,-110.60095770480486
1.305478807154329,0.8135096360006385,0.8254163489880298,213.16721208713892
0.1537251059455279,-0.883857436201133,0.3853173797288368,-41.025159850180735
0.2436872114919123,-0.8222203955664315,-0.5637245528039747,-39.00317431371599
1.1492733262856758,-0.09605989972464987,2.5600845382687947,133.17581566375205
1.3686315575323487,0.6453759495851475,0.9715709509543554,159.75707995444668
2.463242112485286,0.06023020994102644,-0.026513875449216878,234.15791329244652
1.0571222262189157,-0.4606387709597875,-0.7198442083947086,2.678456791128191
0.44426331148603976,0.7109599682034915,-0.3748208075495975,96.51294208200406
0.2897748568964129,-0.42098448082026296,0.39445214237829684,5.085613032701962
0.9178619470547761,-1.2608839543350452,0.40498171096095553,-32.6438925842066
-0.7904744554453119,0.22388402427913137,0.4810092317367132,-61.5107509008286
0.5629692366905709,-1.3985675738191412,1.9094166404701305,-39.02697870449141
-1.2110161997624567,-0.06607979864731657,-1.6615200622689599,-102.04631282853003
0.173180925851182,-1.245738778711988,0.21409374413020396,-52.814534435877775
-0.4622752887050425,0.09612077694098337,-0.5160447282173739,-84.50282068240567
-1.4075116947178212,-0.37144086599579146,-0.34268759408034877,-179.93205158905255
-0.15800789857898942,1.5295503194606137,-1.6924646297148194,91.66998004650408
-0.978372777615032,0.19584525509768155,-0.7783047254023127,-84.44126345251917
1.09877685198719,-0.2176812032272203,-0.20219265243389406,43.81110623358999
-0.4710383056183228,-0.5069431753711298,0.24496657110872277,-91.21148917988702
0.46210347426327075,-0.9815086510479509,0.010233061019587049,-51.74869254248395
0.36163602504763415,1.0035328978920242,-0.07201012158033385,65.77204496123792
-0.35151348404130867,-1.8707919210258557,-1.008086310917404,-188.98807882870528
0.09933230542922587,-0.977555244798551,0.5009171876243808,-102.53974157880236
-0.26987493529337125,-0.510016398854747,1.0375399442578992,-62.2144823921718
0.10643022769189683,-0.7128457826771644,-0.543424771133765,-56.500638923079954
0.06751848141010895,1.1792971840638264,0.11567463429285867,125.76961235649675
0.048084946661381994,-1.6275424378831627,-1.804882100664519,-151.78721028012927
1.502357052096028,0.7175422557959623,-0.26940683444455776,176.74307581387046
-1.2208436499710222,0.822544912103189,-1.0577109289559004,-61.34735514474114
-2.0392321777601006,-1.183258512665775,-1.7587394864231143,-244.70817376550502
0.5298041779152828,-1.129706854657618,0.8356921120651418,-55.84458856785748
2.0102045387663496,0.6585442726728304,0.334456789987025,222.5388669628893
1.3668742674445247,-1.5151910621985523,-2.301921164735585,-54.488263110947614
-0.31026675659345604,0.6819529712949639,0.02100384163275905,45.8835497134932
0.9633761292443218,-0.8206823183517105,1.158595579007404,44.29982871796861
-0.8169356709872361,1.2065089665083568,0.14671368643332283,34.6592231279275
-0.7020530938773524,0.9686449905328892,0.09707754934804039,40.6754364752788
0.7077519354554754,1.8124485579969287,-0.6269670577877674,224.30927855803162
0.7216720640432351,1.2715550949941588,0.9356783931474612,151.86394134668586
-0.4455025214007718,-0.36283856043965906,2.2988981236192503,-34.516140050984234
